Date,RELIANCE,HDFCBANK,ICICIBANK,INFY,TCS,HINDUNILVR,ITC,BHARTIARTL,SBIN,KOTAKBANK,AXISBANK,BAJFINANCE,BAJAJFINSV,HCLTECH,WIPRO,LTIM,TECHM,LT,ULTRACEMCO,GRASIM,SHREECEM,TATASTEEL,JSWSTEEL,HINDALCO,COALINDIA,ONGC,POWERGRID,NTPC,ADANIENT,ADANIPORTS,ASIANPAINT,TITAN,NESTLEIND,BRITANNIA,MARUTI,M&M,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,APOLLOHOSP,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,UPL,SBILIFE,HDFCLIFE,SBICARD,INDUSINDBK
2021-10-05,2609.2,1595.45,697.1,1692.8,3833.3,2708.65,234.7,699.25,464.7,1982.35,782.6,7724.2,17847.5,1305.15,646.85,,1413.05,1716.7,7464.0,1627.0,28766.45,1316.85,679.35,495.3,197.95,163.65,189.95,145.4,1527.65,743.95,3254.75,2192.65,19395.55,3882.2,7258.25,843.05,344.95,3864.0,2844.55,2760.1,4482.4,820.5,5034.6,934.55,5217.85,714.65,1261.95,733.15,1096.7,1168.6
2021-10-06,2559.85,1614.9,689.5,1673.55,3810.9,2686.05,231.25,691.4,457.2,1955.75,778.95,7735.15,17616.6,1275.45,635.75,,1385.65,1695.05,7363.0,1599.0,28109.75,1279.9,659.25,475.9,192.85,168.1,187.6,143.3,1479.55,724.0,3212.25,2147.65,19157.15,3938.6,7199.25,834.1,336.05,3770.05,2798.15,2728.95,4378.75,800.6,4956.6,913.45,5136.55,727.3,1212.05,725.65,1098.15,1131.85
2021-10-07,2572.4,1610.5,702.2,1691.0,3892.9,2669.4,232.95,692.5,457.9,1952.45,777.1,7747.9,17470.25,1306.3,642.95,,1417.2,1712.45,7354.6,1592.0,28059.35,1289.2,666.55,477.5,190.7,160.4,188.3,142.8,1520.75,736.15,3290.85,2375.35,19045.65,3900.6,7492.5,878.25,376.5,3828.55,2841.65,2820.95,4428.3,823.25,4891.1,916.05,5097.85,727.5,1215.05,725.35,1139.35,1166.7
2021-10-08,2671.25,1602.65,703.4,1723.85,3935.65,2640.05,231.7,695.5,458.0,1936.35,781.95,7732.2,17549.45,1322.15,661.15,,1439.95,1726.9,7335.75,1598.8,27757.15,1301.15,665.85,473.65,188.45,160.95,187.7,141.1,1547.9,739.9,3306.9,2358.2,18986.45,3883.3,7430.0,877.8,382.95,3815.55,2842.1,2817.95,4379.25,821.4,4849.2,917.1,5071.3,738.0,1196.45,722.1,1139.85,1174.4
2021-10-11,2652.65,1633.8,713.3,1690.95,3685.6,2645.1,238.05,690.85,469.25,1975.4,787.15,7817.1,17713.95,1302.9,652.8,,1400.2,1716.9,7330.25,1651.75,28022.45,1313.2,672.4,487.5,196.85,165.0,193.45,144.8,1539.75,737.45,3306.05,2362.4,19084.65,3840.6,7700.8,895.6,415.75,3852.1,2857.8,2851.75,4377.15,832.55,4894.35,913.75,5143.05,742.45,1206.1,717.3,1126.85,1173.25
2021-10-12,2667.8,1629.6,708.6,1685.15,3652.85,2676.15,241.3,686.35,483.0,1995.1,797.15,7855.75,18222.65,1250.35,659.1,,1374.45,1718.2,7250.15,1637.65,27705.8,1329.1,673.75,498.65,193.3,163.55,193.35,144.55,1554.45,736.9,3323.25,2492.6,19415.7,3867.95,7693.8,890.1,420.85,3978.75,2916.65,2909.6,4351.3,829.7,4910.3,915.95,5225.9,744.3,1210.6,703.4,1112.0,1181.9
2021-10-13,2694.95,1639.4,709.95,1709.2,3655.2,2646.75,249.2,689.9,481.7,2009.35,794.6,7929.3,18188.25,1265.35,672.6,,1402.15,1752.05,7350.4,1677.05,27815.7,1354.3,681.45,508.05,190.05,160.0,199.4,146.35,1569.7,759.0,3323.5,2537.2,19320.65,3883.7,7482.15,935.35,506.9,3967.65,2925.2,2905.75,4377.5,842.55,4928.45,913.5,5248.9,747.45,1191.75,700.9,1107.3,1184.5
2021-10-14,2700.4,1687.4,727.3,1715.75,3611.45,2649.55,256.55,685.8,490.6,2017.8,802.05,7862.9,18488.9,1251.15,708.25,,1430.8,1789.3,7395.5,1752.5,27956.45,1375.05,692.85,516.1,183.8,159.05,204.65,149.4,1646.35,812.8,3297.8,2564.05,19325.4,3894.85,7496.9,931.4,497.6,3965.9,2927.8,2853.2,4328.4,841.3,4958.7,911.35,5372.15,747.85,1185.55,693.8,1134.95,1210.0
2021-10-18,2707.6,1670.3,745.45,1792.15,3647.15,2654.0,262.55,680.6,497.95,2011.6,813.3,7865.55,18677.95,1221.4,709.75,,1479.65,1788.45,7399.3,1753.95,28191.3,1411.05,715.8,542.8,185.3,162.1,203.8,149.55,1615.5,810.55,3241.5,2588.8,19438.45,3837.35,7657.0,910.95,509.6,3915.95,2904.1,2826.35,4330.4,835.9,4877.5,903.75,5343.05,751.1,1192.5,703.6,1140.75,1219.6
2021-10-19,2731.85,1688.7,747.45,1822.15,3634.15,2546.8,245.95,681.1,488.2,2035.35,801.65,7739.3,19076.55,1232.1,711.55,,1539.1,1846.05,7170.1,1717.9,27696.8,1366.9,691.55,533.75,184.5,158.6,198.65,149.65,1569.45,792.25,3183.75,2484.9,19368.45,3795.9,7655.65,917.5,481.9,3911.55,2876.05,2703.7,4301.05,827.35,4801.8,906.2,5192.1,733.7,1193.45,702.8,1113.75,1194.0
2021-10-20,2700.4,1673.85,745.85,1802.35,3608.85,2478.65,246.6,708.45,499.9,2015.45,804.8,7761.35,18603.2,1232.9,701.95,,1539.3,1806.7,7129.6,1692.5,27595.15,1343.3,685.15,512.95,180.5,154.9,194.35,146.25,1589.7,794.9,3169.6,2411.4,19277.65,3762.0,7590.75,899.35,486.9,3848.65,2816.0,2651.2,4146.75,814.9,4753.9,905.9,5116.4,715.9,1168.75,703.4,1103.25,1201.7
2021-10-21,2622.5,1676.3,755.5,1753.65,3532.5,2445.75,244.7,696.05,502.95,2143.75,807.8,7737.3,18579.6,1210.7,696.3,,1524.25,1805.75,7129.0,1745.8,27618.7,1314.7,674.1,493.75,182.4,155.0,194.05,147.9,1595.05,779.35,3002.0,2395.7,19233.15,3714.35,7575.25,897.0,508.0,3804.0,2756.9,2663.35,4134.85,818.4,4651.65,911.55,5193.65,717.45,1158.3,694.55,1088.9,1184.4
2021-10-22,2627.4,1680.75,759.3,1719.8,3498.85,2454.1,236.6,694.5,502.95,2171.4,816.7,7710.2,18658.15,1194.0,682.4,,1517.45,1792.25,7149.6,1713.8,27699.9,1296.25,667.8,470.45,175.9,157.05,194.45,144.9,1543.0,761.8,2982.4,2412.0,19006.7,3690.0,7408.9,887.85,490.9,3866.5,2744.15,2612.55,4028.4,812.55,4637.45,896.35,5073.4,704.35,1167.2,690.75,1129.5,1196.4
2021-10-25,2601.8,1657.0,841.7,1707.55,3492.95,2455.85,233.4,691.1,506.5,2154.5,845.1,7646.65,18087.15,1165.4,667.7,,1524.1,1784.15,7149.8,1710.65,27275.0,1293.3,674.25,473.25,174.1,161.4,192.65,143.9,1532.2,752.05,2918.05,2379.15,18696.25,3631.05,7260.6,890.7,479.9,3763.75,2686.8,2561.75,4164.0,813.2,4676.15,901.85,4995.95,695.3,1129.7,683.25,1129.6,1177.75
2021-10-26,2661.05,1652.75,829.4,1703.7,3482.6,2436.85,236.7,696.2,512.55,2210.95,841.9,7855.65,18353.35,1166.8,668.15,,1563.3,1796.25,7269.1,1739.4,27848.0,1343.65,694.35,486.05,175.05,163.1,190.4,143.2,1543.85,749.9,2969.8,2454.75,19217.6,3692.8,7297.35,894.55,508.65,3791.75,2700.5,2590.25,4267.95,813.5,4666.2,907.5,5018.9,713.25,1172.05,690.05,1123.1,1154.9
2021-10-27,2627.4,1642.8,835.0,1728.95,3489.75,2396.6,238.45,702.35,519.15,2188.25,787.5,7482.15,18012.0,1177.15,671.1,,1567.85,1784.55,7354.2,1728.4,28107.75,1326.15,684.9,479.85,173.6,157.9,190.25,141.3,1566.55,745.85,3094.65,2460.1,19004.6,3697.85,7356.25,886.8,497.9,3776.5,2690.15,2583.9,4276.55,825.1,4662.7,922.5,5149.35,741.5,1186.0,693.85,1137.05,1142.55
2021-10-28,2598.6,1593.6,798.7,1703.9,3421.65,2389.65,225.1,689.75,501.35,2098.5,758.35,7484.25,17987.7,1152.0,656.9,,1533.3,1814.25,7446.65,1702.4,28193.05,1299.6,667.45,468.8,166.55,150.2,185.9,137.35,1398.55,688.1,3116.3,2375.15,18991.4,3681.9,7369.7,883.85,481.05,3700.7,2667.75,2527.5,4289.5,807.6,4569.95,891.75,5121.15,729.9,1167.1,683.1,1125.9,1176.0
2021-10-29,2536.25,1582.85,802.05,1667.75,3397.75,2393.15,223.2,685.35,502.15,2031.15,742.0,7400.2,17821.15,1143.75,646.75,,1477.85,1766.65,7636.05,1721.1,28635.25,1315.95,669.15,459.8,164.45,149.05,185.05,132.65,1423.6,693.0,3100.1,2383.55,19000.15,3675.75,7482.4,884.25,483.7,3707.25,2657.1,2484.8,4262.05,795.0,4659.2,905.05,5150.15,740.2,1145.55,680.45,1055.1,1140.2
2021-11-01,2537.8,1605.3,803.9,1700.05,3476.4,2407.1,226.85,712.5,515.7,2076.5,752.35,7413.95,17565.7,1189.2,655.45,,1522.15,1795.35,7775.1,1789.0,29145.75,1364.9,688.95,478.15,170.75,153.15,187.75,134.3,1445.3,704.4,3121.8,2406.3,18939.6,3678.15,7615.55,870.35,485.7,3726.15,2680.7,2560.0,4336.6,811.8,4801.45,909.25,5228.2,720.05,1163.35,689.8,1068.2,1229.1
2021-11-02,2500.8,1606.75,800.95,1697.9,3484.2,2418.9,225.6,713.95,521.7,2076.65,755.85,7455.35,17542.6,1170.65,653.8,,1490.6,1815.65,7713.35,1744.05,28868.15,1313.65,672.85,468.4,169.2,152.95,185.5,136.65,1472.8,702.35,3103.35,2453.95,18773.95,3682.9,7791.75,861.5,487.85,3741.85,2684.3,2542.45,4289.9,815.4,4746.1,903.4,5205.4,720.3,1166.05,692.65,1071.45,1212.55
2021-11-03,2483.6,1581.45,785.95,1702.5,3492.25,2411.35,222.45,699.1,527.65,2037.55,750.6,7516.25,17509.45,1176.35,652.5,,1498.55,1889.5,7887.85,1785.55,28980.55,1326.05,680.25,478.3,169.75,152.0,183.95,136.75,1485.9,709.2,3170.65,2417.95,18800.0,3629.85,7734.25,849.0,484.9,3698.4,2641.45,2521.85,4438.6,787.95,4771.65,912.65,5140.15,737.05,1178.8,692.3,1105.8,1177.95
2021-11-04,2498.85,1593.95,782.1,1708.7,3508.65,2422.85,226.55,701.1,530.45,2057.0,752.95,7525.1,17594.0,1183.1,653.7,,1505.85,1908.95,7880.8,1791.6,29047.2,1325.9,678.65,472.6,170.7,152.05,185.05,137.15,1489.45,713.7,3159.25,2431.75,18889.25,3652.6,7747.4,872.85,489.7,3759.35,2677.5,2661.6,4438.55,795.45,4766.15,910.7,5217.0,737.7,1181.75,696.4,1120.6,1189.1
2021-11-08,2501.95,1600.25,780.15,1737.5,3502.75,2431.9,229.8,709.0,523.25,2118.85,751.05,7673.65,18319.75,1182.85,658.35,,1556.2,1924.55,8214.05,1848.95,29526.55,1343.25,685.85,469.8,171.7,154.9,189.15,140.3,1568.25,730.45,3138.0,2536.75,19049.25,3717.7,7684.6,859.5,501.4,3777.3,2682.9,2711.25,4405.35,800.0,4788.75,913.7,4896.7,742.65,1200.65,703.25,1103.4,1061.15
2021-11-09,2521.7,1572.25,786.55,1742.5,3505.7,2431.15,228.75,713.2,529.15,2097.2,745.05,7577.5,18172.5,1172.8,658.45,,1559.2,1943.6,8166.0,1863.85,29229.65,1335.95,676.65,464.6,170.5,156.65,186.55,138.5,1635.45,737.35,3145.15,2512.1,18940.75,3621.6,7577.55,892.15,509.65,3794.45,2714.35,2724.25,4532.9,801.35,4792.35,914.15,4951.3,746.35,1207.25,706.45,1083.05,1068.25
2021-11-10,2549.9,1555.25,780.9,1740.15,3484.3,2400.15,230.85,735.45,524.4,2076.05,749.35,7581.45,18326.15,1169.15,652.6,,1566.6,1950.15,8106.8,1874.45,29355.8,1298.55,662.4,449.75,166.7,157.7,184.4,137.4,1655.85,737.9,3108.3,2484.6,18952.9,3698.5,7511.65,919.65,510.75,3771.7,2718.8,2746.75,4552.85,811.1,4829.35,912.45,4905.75,771.3,1183.75,706.5,1077.5,1032.2
2021-11-11,2554.55,1548.3,771.45,1733.3,3488.2,2376.2,230.0,728.6,509.6,2054.1,738.05,7452.7,17871.35,1160.7,641.8,,1521.95,1931.7,8050.65,1844.35,29010.55,1299.6,667.4,453.95,167.0,153.5,182.15,136.65,1664.9,735.1,3063.5,2528.1,18854.0,3643.4,7453.45,924.75,503.45,3749.95,2700.9,2704.35,4567.25,794.85,4814.95,904.9,4833.25,764.7,1153.2,702.6,1073.95,1033.3
2021-11-12,2593.1,1553.0,776.6,1780.2,3526.05,2404.95,232.9,743.5,511.35,2074.7,736.05,7579.1,18273.8,1172.35,660.05,,1585.0,1959.95,8080.75,1858.45,29388.9,1287.25,671.35,468.55,166.95,154.65,182.0,136.45,1705.2,750.3,3122.9,2539.5,19142.45,3687.95,7479.85,937.8,507.05,3635.05,2683.05,2723.0,4669.5,806.5,4843.25,915.95,4843.8,769.55,1174.9,720.6,1085.7,1037.05
2021-11-15,2577.8,1557.25,773.3,1787.15,3553.3,2424.75,238.1,737.55,506.55,2097.3,733.25,7534.25,18130.5,1170.85,658.9,,1579.15,1947.05,8050.8,1855.85,29077.2,1245.45,661.5,455.9,159.75,157.8,188.3,137.15,1749.55,749.8,3168.7,2539.4,19476.6,3742.6,7503.1,928.4,505.45,3601.15,2693.25,2684.35,5080.95,810.7,4873.65,938.15,4907.65,784.05,1159.9,714.6,1085.75,1041.5
2021-11-16,2517.9,1548.0,764.05,1792.3,3556.4,2406.65,235.45,730.3,495.1,2082.85,726.15,7555.7,18209.75,1163.4,661.45,,1599.9,1955.3,7882.4,1823.15,28138.95,1228.8,664.9,445.6,159.05,157.15,187.6,134.3,1711.6,746.45,3151.7,2531.75,19413.55,3690.75,8050.35,960.3,519.05,3608.7,2750.9,2710.3,5096.85,798.45,4817.6,921.75,4852.6,780.05,1153.0,713.6,1080.6,1020.9
2021-11-17,2464.0,1530.8,761.3,1787.45,3521.9,2391.15,239.5,720.05,498.15,2053.1,712.35,7607.65,18255.4,1152.45,661.8,,1618.45,1952.9,7857.7,1792.65,27691.05,1220.05,662.35,445.4,156.1,157.4,191.05,136.45,1706.45,735.55,3230.25,2499.35,19428.1,3615.05,8274.75,954.45,530.15,3583.8,2749.35,2674.2,5733.95,791.35,4768.3,905.35,4763.85,755.6,1187.2,711.05,1061.9,1034.0
2021-11-18,2473.3,1539.4,762.9,1779.4,3475.7,2399.4,237.5,714.35,503.8,2024.45,706.35,7484.95,17921.25,1120.2,651.45,,1567.75,1897.0,7767.7,1774.5,27167.3,1186.6,650.55,440.3,153.4,154.3,192.5,135.3,1688.75,726.05,3226.85,2478.2,19405.5,3571.6,8117.15,923.7,509.7,3547.55,2684.85,2603.3,5588.6,790.65,4671.45,892.3,4785.6,741.45,1182.05,704.5,1028.95,1008.45
2021-11-22,2363.75,1515.35,752.0,1759.4,3458.4,2388.55,230.9,742.1,486.4,1955.45,686.4,7058.3,17073.75,1110.1,644.05,,1541.3,1864.5,7653.8,1778.3,26603.05,1165.05,657.0,442.15,150.55,146.55,194.2,130.15,1675.75,715.0,3261.25,2391.3,18995.35,3581.6,7864.4,900.85,486.1,3444.2,2634.6,2548.05,5419.5,770.75,4607.6,895.4,4679.15,716.5,1150.65,688.85,1007.3,1006.9
2021-11-23,2385.85,1515.55,751.85,1736.9,3464.25,2394.2,231.6,758.9,493.05,1982.9,685.65,7114.3,17368.1,1112.6,642.8,,1560.55,1886.35,7657.95,1783.35,26650.0,1192.05,683.3,450.2,156.2,146.7,201.85,133.5,1707.95,729.25,3185.55,2387.7,19190.0,3662.15,7854.0,901.35,495.5,3434.85,2632.2,2599.2,5467.85,785.2,4631.95,910.6,4763.3,725.25,1153.5,695.4,1006.6,981.35
2021-11-24,2351.4,1518.05,760.2,1696.0,3443.3,2374.75,227.7,758.9,493.15,2011.4,685.15,7177.3,17408.7,1119.45,636.5,,1538.1,1862.5,7577.3,1746.95,26665.0,1178.5,683.25,452.1,159.1,153.45,203.3,135.35,1755.15,763.05,3157.0,2375.85,19050.0,3623.35,7636.6,893.2,488.65,3407.1,2621.05,2536.95,5397.2,778.95,4598.05,893.45,4682.7,721.7,1163.75,687.2,999.55,970.4
2021-11-25,2492.95,1525.95,751.05,1722.4,3445.9,2349.05,231.3,765.15,490.55,2035.1,679.9,7125.8,17368.85,1124.8,636.7,,1559.35,1849.9,7608.8,1766.75,26670.5,1173.65,680.9,447.05,158.55,155.1,204.25,135.2,1763.05,762.45,3144.25,2397.8,19178.05,3573.4,7572.5,891.2,492.75,3391.7,2594.7,2520.4,5701.05,782.9,4591.6,899.95,4799.8,727.3,1159.5,688.8,1003.25,959.3
2021-11-26,2412.6,1489.9,722.2,1691.65,3446.85,2335.1,224.0,738.75,470.5,1964.3,661.75,6807.05,16682.55,1110.05,621.45,,1527.4,1778.15,7394.75,1690.1,25945.8,1112.3,628.65,417.0,155.9,147.1,202.0,128.85,1669.55,717.15,3143.1,2292.3,19222.25,3555.3,7170.5,853.75,460.2,3334.6,2529.4,2433.9,5687.6,767.3,4750.9,966.7,4937.8,703.8,1130.35,670.65,955.9,901.8
2021-11-29,2441.5,1501.25,718.4,1696.35,3502.0,2329.4,221.5,739.35,465.1,2019.6,651.1,6905.75,16890.4,1133.15,630.6,,1536.65,1767.25,7388.25,1683.95,25540.05,1114.75,625.6,420.15,154.25,144.1,200.25,126.5,1665.05,702.6,3144.3,2324.2,19000.4,3528.6,7149.5,850.8,461.45,3298.2,2490.8,2413.4,5727.5,751.05,4697.6,965.0,4921.35,689.35,1136.25,683.65,937.0,895.45
2021-11-30,2405.4,1493.55,714.35,1712.65,3529.15,2317.55,221.15,728.25,460.55,1961.9,655.65,6997.25,17237.35,1138.65,637.25,,1541.45,1764.75,7433.75,1662.45,26102.25,1071.2,608.4,412.75,152.0,142.1,206.75,127.25,1662.85,683.85,3143.65,2375.5,19152.55,3545.5,7067.8,835.5,458.6,3240.3,2449.3,2370.45,5687.75,753.6,4675.85,971.3,4878.8,681.7,1160.55,680.8,950.5,883.0
2021-12-01,2467.0,1504.65,727.7,1714.9,3577.8,2344.85,221.9,722.25,475.3,1953.35,679.6,7038.7,17382.95,1156.7,634.8,,1587.6,1786.0,7322.6,1679.6,26101.0,1082.55,637.2,424.9,155.55,142.25,207.2,127.7,1693.3,707.95,3138.15,2360.2,19372.4,3540.0,7273.25,834.7,475.25,3249.55,2448.2,2438.3,5571.0,745.35,4606.35,928.15,4752.2,690.5,1164.85,695.0,959.85,933.65
2021-12-02,2482.85,1525.75,722.4,1748.25,3642.9,2388.0,225.45,732.55,477.0,1964.25,676.1,7180.5,17758.15,1184.7,646.8,,1629.65,1789.2,7323.2,1723.85,26289.8,1112.4,646.75,432.1,159.3,144.0,214.5,128.7,1732.25,739.1,3180.6,2386.5,19503.2,3578.5,7324.95,849.55,479.1,3328.4,2472.7,2451.55,5592.95,766.25,4662.75,921.25,4777.3,698.2,1188.05,705.3,980.9,945.55
2021-12-03,2408.25,1513.55,716.3,1735.55,3640.45,2343.65,221.65,718.35,473.15,1914.2,673.0,7069.25,17488.7,1171.4,640.75,,1593.3,1801.25,7332.45,1703.9,25914.05,1118.0,644.55,424.65,159.75,145.9,206.1,127.0,1708.1,737.45,3110.45,2369.25,19321.35,3553.75,7208.7,836.95,480.1,3287.85,2462.45,2455.55,5432.4,751.8,4596.5,912.05,4757.05,712.75,1165.95,690.95,990.25,951.15
2021-12-06,2362.6,1503.8,709.55,1695.3,3536.4,2306.5,217.9,697.6,465.3,1885.2,663.1,6951.75,16893.45,1136.55,624.5,,1551.75,1782.65,7214.6,1660.75,25612.35,1108.8,642.85,421.35,148.55,143.35,202.0,124.35,1645.6,723.45,3038.3,2325.3,19016.5,3496.2,7042.85,822.15,467.2,3249.75,2420.0,2444.1,5299.8,737.15,4498.7,894.95,4646.8,716.55,1148.5,684.2,980.0,915.65
2021-12-07,2381.85,1525.7,734.65,1711.65,3584.5,2321.6,220.65,698.85,476.7,1937.15,687.0,7103.15,17109.0,1149.65,632.4,,1576.65,1798.1,7299.4,1685.55,25800.0,1148.8,660.65,442.5,150.65,145.9,205.8,125.35,1678.45,744.7,3030.35,2380.55,19254.9,3474.2,7186.6,825.95,481.8,3286.45,2461.8,2471.8,5314.65,743.7,4520.7,889.25,4624.8,726.95,1159.15,694.4,1000.5,926.65
2021-12-08,2418.1,1553.8,753.4,1753.35,3626.9,2340.6,224.95,715.15,491.55,1920.45,697.1,7361.5,17621.65,1171.6,641.7,,1604.8,1825.05,7423.95,1716.25,26106.9,1173.0,672.95,457.45,150.9,148.4,204.8,127.25,1715.5,761.4,3108.5,2405.55,19479.1,3575.75,7434.9,840.75,493.9,3332.05,2490.65,2505.55,5333.5,757.55,4570.7,897.95,4604.95,728.1,1169.5,686.4,1017.5,945.3
2021-12-09,2456.45,1526.85,755.0,1763.45,3601.75,2339.75,235.4,713.95,488.65,1916.35,693.95,7440.3,17596.6,1168.55,643.2,,1611.2,1879.8,7433.85,1722.75,26330.0,1176.85,674.1,455.65,152.65,147.35,203.2,126.05,1722.25,769.75,3178.7,2373.15,19284.75,3623.9,7421.75,851.1,493.95,3341.0,2520.95,2542.95,5232.8,759.75,4594.25,894.5,4576.95,742.2,1161.35,683.15,955.75,946.4
2021-12-10,2458.95,1522.55,758.0,1759.25,3636.8,2332.8,236.1,710.7,494.7,1896.75,688.05,7452.5,17711.1,1162.2,638.25,,1602.65,1873.4,7440.45,1749.2,26406.45,1180.0,679.55,455.1,151.3,147.55,202.65,126.15,1740.4,767.7,3283.15,2339.35,19270.25,3632.45,7425.65,859.7,494.45,3344.75,2526.85,2527.65,5245.3,761.35,4593.3,893.9,4506.45,737.45,1175.6,684.75,921.95,944.75
2021-12-13,2409.65,1511.15,754.0,1744.65,3609.65,2304.35,234.6,703.1,487.8,1873.1,704.0,7218.75,17324.0,1159.1,645.4,,1638.15,1861.5,7414.45,1732.45,26424.95,1165.3,670.55,458.25,149.0,145.95,204.4,125.8,1719.55,758.45,3279.85,2350.5,18982.0,3588.75,7516.4,843.1,495.35,3305.45,2495.0,2496.7,5206.7,762.6,4599.8,891.3,4530.4,740.4,1186.65,674.4,920.65,938.55
2021-12-14,2380.15,1502.45,758.65,1752.15,3623.8,2318.3,228.6,691.6,488.55,1840.4,710.9,7065.9,17123.5,1162.35,646.9,,1642.7,1865.7,7386.4,1722.0,26499.95,1167.2,670.3,461.7,148.9,146.9,212.25,126.35,1720.1,763.7,3297.5,2354.85,19238.8,3579.65,7493.15,836.85,489.4,3291.65,2483.8,2487.45,5212.0,756.05,4646.55,895.6,4654.4,747.05,1188.55,669.5,902.25,946.05
2021-12-15,2373.2,1500.0,752.25,1734.2,3570.35,2320.95,224.05,685.45,484.8,1867.4,712.5,6847.25,16660.7,1148.9,636.4,,1641.6,1880.8,7352.05,1704.4,26300.0,1154.05,658.5,458.35,148.1,143.95,209.85,126.7,1695.3,745.5,3301.95,2323.15,19203.1,3541.6,7567.95,846.2,491.65,3294.5,2507.15,2493.35,5192.55,775.1,4600.3,895.7,4588.7,739.95,1174.65,672.85,897.3,938.55
2021-12-16,2403.9,1500.1,741.15,1771.6,3581.6,2309.5,222.9,681.4,481.15,1860.75,709.65,7028.85,16703.35,1159.75,644.3,,1652.65,1873.9,7413.75,1717.3,26366.05,1153.2,662.15,450.5,149.75,145.35,208.2,127.4,1702.05,745.15,3298.6,2357.25,19257.15,3560.6,7450.8,853.3,491.95,3253.15,2471.1,2471.15,5204.3,764.45,4597.35,881.0,4601.45,733.9,1163.8,669.5,916.65,928.3
2021-12-17,2340.45,1473.05,728.3,1820.85,3584.35,2230.25,217.95,666.05,467.8,1793.8,688.9,6901.1,16204.2,1171.4,670.8,,1642.85,1847.1,7337.35,1665.8,26224.85,1132.1,660.25,450.15,146.45,139.4,209.95,125.55,1645.3,723.95,3243.7,2280.4,19079.65,3536.15,7296.6,834.6,470.2,3179.15,2444.65,2459.0,4786.7,768.95,4517.95,860.2,4511.45,715.6,1142.55,656.6,903.05,883.0
2021-12-20,2277.35,1425.65,709.95,1798.9,3556.9,2269.1,212.4,658.25,449.2,1742.5,674.35,6634.15,15826.2,1159.9,665.95,,1598.05,1799.35,7160.85,1616.45,25470.35,1072.95,642.6,433.1,140.7,134.0,209.85,121.75,1589.95,701.7,3239.45,2239.35,18881.25,3471.9,7286.6,814.3,447.05,3105.2,2356.65,2406.45,4704.95,763.95,4560.7,893.8,4408.45,708.3,1125.7,633.6,868.5,846.1
2021-12-21,2311.25,1441.8,720.35,1811.6,3608.3,2272.85,212.5,667.0,446.0,1736.55,665.85,6577.55,15831.95,1205.0,690.8,,1632.95,1827.55,7327.35,1636.45,25893.65,1105.1,658.3,445.45,144.65,136.05,206.6,122.2,1620.5,725.6,3271.35,2287.65,19220.5,3505.75,7315.15,812.2,453.6,3130.8,2347.4,2416.65,4847.6,778.55,4620.9,886.75,4405.7,733.65,1135.25,638.75,891.15,857.2
2021-12-22,2366.1,1445.2,732.8,1824.7,3630.75,2277.65,212.0,684.75,455.85,1762.4,669.35,6771.2,15945.9,1222.8,685.65,,1659.75,1871.0,7377.25,1638.6,26208.0,1128.85,661.0,463.35,145.35,136.8,201.55,122.55,1658.1,722.85,3280.1,2299.75,19190.6,3497.0,7423.75,818.7,470.5,3135.85,2348.8,2486.85,4775.55,797.5,4648.5,889.7,4563.5,754.3,1124.3,639.9,893.5,871.75
2021-12-23,2365.25,1444.1,731.3,1857.6,3662.7,2300.65,217.3,678.75,461.8,1775.6,678.8,6917.75,16169.9,1227.45,694.55,,1683.8,1878.45,7340.6,1659.6,26332.75,1127.65,650.25,461.3,147.7,140.5,208.35,124.55,1676.2,731.3,3267.9,2329.9,19208.55,3554.6,7387.15,826.85,472.35,3174.1,2392.7,2480.25,4877.55,792.45,4694.8,909.75,4478.5,754.75,1125.45,640.5,907.35,871.1
2021-12-24,2372.8,1438.9,727.1,1863.5,3670.9,2296.95,218.0,677.05,456.95,1748.4,667.5,6852.0,15920.55,1265.2,698.45,,1723.8,1859.4,7224.8,1610.9,26310.95,1115.45,651.3,458.9,145.9,138.5,205.4,121.25,1698.2,722.4,3284.8,2319.45,19224.2,3541.3,7317.1,812.65,467.6,3152.05,2392.45,2437.9,4823.75,785.4,4638.65,908.3,4447.25,746.85,1148.2,637.35,907.25,861.15
2021-12-27,2370.25,1450.8,736.0,1866.15,3696.1,2301.4,217.55,675.75,458.05,1773.45,672.15,6890.75,16013.1,1267.2,699.6,,1785.0,1866.2,7245.05,1602.55,26295.2,1121.8,653.05,452.8,146.05,137.35,206.1,121.85,1730.2,723.2,3272.4,2331.3,19302.35,3513.2,7289.5,818.55,472.45,3159.0,2402.0,2438.95,4840.05,794.1,4736.9,930.25,4473.2,756.6,1161.95,639.75,903.8,855.25
2021-12-28,2398.4,1460.8,735.8,1888.0,3706.55,2309.1,220.05,680.05,461.2,1774.9,675.45,6906.65,16100.85,1283.9,705.45,,1806.1,1899.5,7406.1,1621.95,26701.0,1127.45,657.35,458.15,148.85,139.5,205.6,124.6,1751.0,729.25,3368.2,2379.85,19355.0,3550.65,7297.45,838.7,480.2,3176.05,2417.8,2480.4,4844.2,815.1,4743.8,933.3,4525.35,761.75,1177.6,642.3,912.8,852.65
